Epochs,Training Time,Testing Time,Accuracy,Balanced Accuracy,AUROC_ovr,AUROC_ovo
4,1.2748384475708008,0.17103815078735352,0.7674418604651163,0.7677224736048265,0.8887883358471593,0.8791043044436709
4,1.2772910594940186,0.16820526123046875,0.6744186046511628,0.6711915535444947,0.8395173453996984,0.8329272537417335
4,1.2806789875030518,0.1681973934173584,0.627906976744186,0.5957767722473605,0.886375062845651,0.8749274857872141
4,1.2718584537506104,0.1690371036529541,0.6744186046511628,0.6530920060331825,0.8499748617395676,0.8398886181691613
4,1.2884516716003418,0.17303848266601562,0.5348837209302325,0.49924585218702866,0.8737053795877325,0.8654136210697297
4,1.2614054679870605,0.17503952980041504,0.7441860465116279,0.7300150829562595,0.9041729512317748,0.8931430560389836
4,1.2697036266326904,0.16910910606384277,0.6046511627906976,0.5761689291101055,0.8798893916540975,0.8725490196078431
4,1.2732908725738525,0.1670372486114502,0.7906976744186046,0.7993966817496231,0.9222222222222222,0.9161735700197239
4,1.276583194732666,0.1690373420715332,0.627906976744186,0.6259426847662142,0.9004524886877828,0.8923308968557837
4,1.7413957118988037,0.17203831672668457,0.7441860465116279,0.7239819004524888,0.9242332830568124,0.9169857292029238
5,1.333430528640747,0.1870436668395996,0.5813953488372093,0.5625942684766214,0.8451985922574158,0.8350736744401903
5,1.3064184188842773,0.1740415096282959,0.9069767441860465,0.9095022624434389,0.9799396681749624,0.9795219863093166
5,1.337578535079956,0.1690382957458496,0.8372093023255814,0.832579185520362,0.9293614881850175,0.921626638821209
5,1.3141822814941406,0.1670377254486084,0.8372093023255814,0.8386123680241327,0.9225741578682755,0.9164636268708666
5,1.319016456604004,0.16803812980651855,0.6744186046511628,0.665158371040724,0.8561588738059327,0.8447035618981321
5,1.312751293182373,0.16903996467590332,0.813953488372093,0.8069381598793365,0.9512317747611864,0.9451212437637778
5,1.3314611911773682,0.17003655433654785,0.7906976744186046,0.77526395173454,0.9212669683257918,0.9128669219166957
5,1.3172991275787354,0.16803932189941406,0.6976744186046512,0.6907993966817495,0.8900955253896431,0.8885021464206985
5,1.3282721042633057,0.1760399341583252,0.627906976744186,0.6199095022624435,0.9238310708898944,0.919770274973895
5,1.3166704177856445,0.1690387725830078,0.813953488372093,0.8069381598793365,0.8784816490698845,0.8715048149437289
5,1.3225493431091309,0.17003798484802246,0.627906976744186,0.6138763197586726,0.8996983408748115,0.8912286808214409
5,1.3139290809631348,0.16803956031799316,0.6744186046511628,0.6711915535444947,0.8486676721970839,0.8455737324515605
5,1.3051190376281738,0.16803789138793945,0.7674418604651163,0.7496229260935143,0.9118149824032177,0.9038171481610395
5,1.321596622467041,0.16803765296936035,0.5813953488372093,0.5505279034690799,0.8489190548014077,0.8372781065088756
5,1.326298475265503,0.16861224174499512,0.7441860465116279,0.7300150829562594,0.9007541478129714,0.8946513516649263
5,1.3391990661621094,0.1670379638671875,0.6976744186046512,0.6968325791855204,0.9085470085470085,0.9013226592412112
5,1.302295446395874,0.185042142868042,0.6511627906976745,0.6515837104072398,0.9280040221216693,0.9264415825501798
5,1.8558621406555176,0.18804287910461426,0.813953488372093,0.8190045248868779,0.942232277526395,0.9377537997447499
5,1.335517406463623,0.17104101181030273,0.7209302325581395,0.7285067873303168,0.9190548014077425,0.9144912402830955
5,1.307297706604004,0.17003798484802246,0.8372093023255814,0.8265460030165913,0.9372046254399197,0.9304443670959509
6,1.3652348518371582,0.16603827476501465,0.6511627906976745,0.6455505279034691,0.8763197586726998,0.8724910082376146
6,1.3551251888275146,0.16803789138793945,0.8372093023255814,0.832579185520362,0.9679738562091504,0.9650191437521755
6,1.3770945072174072,0.17704010009765625,0.8604651162790697,0.8461538461538461,0.9387631975867269,0.9338670379394362
6,1.350938320159912,0.1740398406982422,0.813953488372093,0.8129713423831072,0.9292106586224232,0.9213365819700662
6,1.3834471702575684,0.17304110527038574,0.627906976744186,0.6259426847662142,0.8436400201106083,0.8380322543218471
6,1.3515067100524902,0.17003965377807617,0.7441860465116279,0.7662141779788839,0.9549522373051785,0.9530107901148624
6,1.3652193546295166,0.18404173851013184,0.813953488372093,0.8009049773755658,0.9374057315233787,0.9318366399814364
6,1.3687949180603027,0.16803789138793945,0.6744186046511628,0.665158371040724,0.8652589240824534,0.8617008933751015
6,1.3483831882476807,0.18230843544006348,0.7906976744186046,0.7993966817496229,0.944544997486174,0.9443670959508063
6,1.3653109073638916,0.16803789138793945,0.7209302325581395,0.7043740573152338,0.895676219205631,0.8905325443786981
6,1.3740215301513672,0.17503929138183594,0.6976744186046512,0.6847662141779788,0.8885872297637003,0.8786402134818424
6,1.3503077030181885,0.17103815078735352,0.7209302325581395,0.7224736048265461,0.8586224233283056,0.856711915535445
6,1.4502537250518799,0.18447327613830566,0.7906976744186046,0.77526395173454,0.9232277526395173,0.9166376609815523
6,1.4775354862213135,0.17604279518127441,0.627906976744186,0.6018099547511312,0.86184012066365,0.8543914607263025
6,1.4105770587921143,0.1740400791168213,0.6976744186046512,0.6907993966817495,0.914228255404726,0.910430444367096
6,1.8605272769927979,0.16803884506225586,0.6744186046511628,0.6711915535444947,0.9009552538964304,0.8912866921916697
6,1.3937294483184814,0.17403864860534668,0.6511627906976745,0.6515837104072398,0.9261437908496734,0.9244111845921802
6,1.3583097457885742,0.16803860664367676,0.7906976744186046,0.7933634992458521,0.9420311714429362,0.9393781181111498
6,1.3789715766906738,0.17203736305236816,0.6976744186046512,0.6907993966817495,0.8931623931623932,0.8862397029817844
6,1.3563098907470703,0.1710371971130371,0.7906976744186046,0.7873303167420814,0.9481649069884363,0.9443670959508063
7,1.4214980602264404,0.1760399341583252,0.6511627906976745,0.6576168929110106,0.8387129210658623,0.832579185520362
7,1.4043197631835938,0.167039155960083,0.813953488372093,0.8069381598793365,0.9790849673202615,0.9787678384963453
7,1.4119338989257812,0.17003941535949707,0.6744186046511628,0.6470588235294118,0.9327802916038209,0.92603550295858
7,1.4023396968841553,0.17203950881958008,0.7674418604651163,0.755656108597285,0.9197083961789844,0.9125768650655529
7,1.4318299293518066,0.1780412197113037,0.5348837209302325,0.5354449472096531,0.8549522373051786,0.84922844877596
7,1.4064342975616455,0.16803693771362305,0.813953488372093,0.8069381598793365,0.9524886877828055,0.9495881192713771
7,1.433326244354248,0.16803884506225586,0.6976744186046512,0.6726998491704373,0.9323780794369029,0.9261515256990371
7,1.4055044651031494,0.17004156112670898,0.7209302325581395,0.7224736048265461,0.9038712921065862,0.9038171481610395
7,1.3996317386627197,0.18104052543640137,0.627906976744186,0.6138763197586726,0.9448969331322271,0.9421046525118925
7,1.4013187885284424,0.17103981971740723,0.8604651162790697,0.8702865761689291,0.9289089994972349,0.9285299918784081
7,1.444373369216919,0.17904067039489746,0.6744186046511628,0.6591251885369532,0.8887883358471593,0.8767838496345283
7,1.4134323596954346,0.17003774642944336,0.5348837209302325,0.5173453996983408,0.86701860231272,0.8626870866689872
7,1.426668405532837,0.17203855514526367,0.7209302325581395,0.7104072398190046,0.9384112619406736,0.9341570947905788
7,1.837599754333496,0.17003726959228516,0.6511627906976745,0.6274509803921569,0.8550025138260432,0.846966005337046
7,1.4138233661651611,0.17615771293640137,0.6976744186046512,0.6847662141779788,0.9261940673705379,0.9240051050005801
7,1.3999271392822266,0.17103815078735352,0.7209302325581395,0.7164404223227754,0.8956259426847663,0.8869938507947558
7,1.4155206680297852,0.17003726959228516,0.7209302325581395,0.746606334841629,0.9458019105077929,0.9452372665042348
7,1.4068732261657715,0.1690378189086914,0.6976744186046512,0.6907993966817495,0.9273504273504273,0.9227868662257802
7,1.4370529651641846,0.176039457321167,0.7209302325581395,0.7285067873303168,0.9370035193564604,0.9328808446455504
7,1.4313273429870605,0.17303872108459473,0.7441860465116279,0.7239819004524888,0.9448969331322271,0.9395521522218355
8,1.4593310356140137,0.17003846168518066,0.6744186046511628,0.6892911010558068,0.8731020613373555,0.8708666898712147
8,1.4493579864501953,0.16803956031799316,0.8372093023255814,0.832579185520362,0.9856209150326798,0.9854971574428588
8,1.4921023845672607,0.17103862762451172,0.8837209302325582,0.8778280542986425,0.94228255404726,0.9385079475577213
8,1.4453296661376953,0.1690380573272705,0.8372093023255814,0.8386123680241327,0.9409753645047761,0.9356073790462931
8,1.4858438968658447,0.17003893852233887,0.6976744186046512,0.7028657616892912,0.8733534439416792,0.8679081099895579
8,1.4440991878509521,0.17704319953918457,0.6744186046511628,0.6530920060331825,0.9700351935646054,0.9675136326720036
8,1.4790120124816895,0.17003965377807617,0.8372093023255814,0.8265460030165913,0.9458521870286578,0.9407703909966353
8,1.452425479888916,0.17203783988952637,0.6976744186046512,0.6907993966817497,0.8599296128707893,0.8569439610163592
8,1.4515526294708252,0.17504167556762695,0.8837209302325582,0.8838612368024134,0.9603821015585723,0.9610163592064045
8,1.4484632015228271,0.16803932189941406,0.813953488372093,0.8250377073906486,0.9382101558572146,0.9379858452256643
8,2.0271754264831543,0.1740400791168213,0.7441860465116279,0.7420814479638009,0.9049270990447461,0.8978419770274974
8,1.4710712432861328,0.1760389804840088,0.7441860465116279,0.7360482654600302,0.8615384615384616,0.8567119155354449
8,1.4544496536254883,0.16803812980651855,0.813953488372093,0.8009049773755655,0.9308195072900954,0.9250493096646942
8,1.4373278617858887,0.17177534103393555,0.6744186046511628,0.6530920060331825,0.8729512317747612,0.8683722009513865
8,1.4673330783843994,0.17904162406921387,0.7441860465116279,0.7481146304675717,0.9347410759175466,0.9338670379394362
8,1.4407923221588135,0.16803741455078125,0.6511627906976745,0.6455505279034691,0.9435897435897437,0.9399002204432069
8,1.4625821113586426,0.1730356216430664,0.7674418604651163,0.7858220211161387,0.9333333333333332,0.9318946513516649
8,1.4414341449737549,0.1697859764099121,0.7906976744186046,0.7812971342383107,0.9412770236299647,0.937231697412693
8,1.4593465328216553,0.1690373420715332,0.6744186046511628,0.6772247360482654,0.935444947209653,0.9309664694280079
8,1.4504542350769043,0.1780414581298828,0.813953488372093,0.812971342383107,0.9437908496732027,0.9403643114050353
9,1.512772798538208,0.17003893852233887,0.5581395348837209,0.5610859728506787,0.8820010055304174,0.8812507251421279
9,1.4929919242858887,0.17003870010375977,0.7209302325581395,0.7043740573152338,0.9847662141779789,0.9845109641489733
9,1.4984221458435059,0.17003917694091797,0.7906976744186046,0.7692307692307692,0.9524384112619407,0.9491820396797772
9,1.5072557926177979,0.17003870010375977,0.813953488372093,0.8129713423831072,0.9541980894922072,0.9513284603782343
9,1.5267963409423828,0.18717193603515625,0.6744186046511628,0.6772247360482654,0.9004524886877828,0.898016011138183
9,1.4967217445373535,0.176041841506958,0.6046511627906976,0.61236802413273,0.9604323780794369,0.9599141431720617
9,1.5232129096984863,0.17504119873046875,0.8372093023255814,0.8265460030165913,0.9484162895927603,0.944425107321035
9,1.5031914710998535,0.16918396949768066,0.6976744186046512,0.6787330316742081,0.8873303167420814,0.8853115210581274
9,1.9707756042480469,0.1780402660369873,0.7906976744186046,0.7873303167420814,0.9349421820010057,0.9360714700081215
9,1.4893391132354736,0.17904067039489746,0.8372093023255814,0.832579185520362,0.9325289089994974,0.9322427195730363
9,1.4964911937713623,0.17203950881958008,0.7674418604651163,0.755656108597285,0.9149824032176973,0.9066597053022392
9,1.4998080730438232,0.17303919792175293,0.6511627906976745,0.6334841628959276,0.870940170940171,0.8689523146536722
9,1.494490146636963,0.17003846168518066,0.7906976744186046,0.7812971342383107,0.9384112619406736,0.9348532312333218
9,1.5043425559997559,0.1740405559539795,0.6744186046511628,0.6530920060331825,0.8849170437405731,0.8798584522566424
9,1.5065670013427734,0.169036865234375,0.7674418604651163,0.779788838612368,0.9271493212669683,0.9263835711799513
9,1.4953391551971436,0.1690382957458496,0.7906976744186046,0.7812971342383107,0.9240321769733534,0.9202343659357233
9,1.5077202320098877,0.1690385341644287,0.6744186046511628,0.6591251885369532,0.9175967823026646,0.9173337974242952
9,1.4934356212615967,0.1690382957458496,0.8372093023255814,0.832579185520362,0.9582704876822524,0.9557953358858337
9,1.4975621700286865,0.17003798484802246,0.7906976744186046,0.7933634992458521,0.9502765208647562,0.9481958463858916
9,1.489253282546997,0.16803765296936035,0.8604651162790697,0.852187028657617,0.9587732528909001,0.9553312449240051
10,1.53031325340271,0.18904495239257812,0.5813953488372093,0.5867269984917044,0.8880844645550527,0.8858336233901843
10,1.5473525524139404,0.17303967475891113,0.8372093023255814,0.832579185520362,0.9697838109602817,0.9676876667826894
10,1.5423822402954102,0.17204046249389648,0.8604651162790697,0.852187028657617,0.9578682755153344,0.955099199443091
10,1.5557599067687988,0.1760399341583252,0.8604651162790697,0.8642533936651584,0.970135746606335,0.9684418145956607
10,1.5716302394866943,0.1690380573272705,0.7441860465116279,0.7481146304675717,0.9021618903971845,0.8992922612832115
10,1.972672462463379,0.17503714561462402,0.7674418604651163,0.7435897435897436,0.9439919557566617,0.945353289244692
10,1.5698456764221191,0.17917966842651367,0.7674418604651163,0.7496229260935143,0.9466063348416288,0.9422206752523495
10,1.5363502502441406,0.17104029655456543,0.7209302325581395,0.7104072398190046,0.9095525389643037,0.9074718644854393
10,1.5469553470611572,0.17103958129882812,0.813953488372093,0.8129713423831072,0.9399698340874812,0.9392040840004641
10,1.5250473022460938,0.17104005813598633,0.8604651162790697,0.8642533936651584,0.9449472096530921,0.9470356189813204
10,1.5488059520721436,0.17003989219665527,0.6976744186046512,0.6847662141779788,0.9227752639517345,0.9153033994662954
10,1.5395631790161133,0.17103886604309082,0.7209302325581395,0.7043740573152338,0.8813474107591754,0.8780600997795567
10,1.5445234775543213,0.17003917694091797,0.813953488372093,0.8069381598793365,0.957114127702363,0.9551572108133194
10,1.533348798751831,0.17203974723815918,0.6744186046511628,0.6591251885369532,0.897938662644545,0.8962756700313261
10,1.54048752784729,0.1760392189025879,0.7674418604651163,0.7677224736048265,0.9295123177476118,0.9291101055806937
10,1.534247875213623,0.17304134368896484,0.7906976744186046,0.7812971342383107,0.9468074409250878,0.9438449936187493
10,1.5689365863800049,0.16914916038513184,0.7906976744186046,0.8054298642533938,0.9298642533936651,0.9306764125768652
10,1.5333473682403564,0.17103862762451172,0.8604651162790697,0.8642533936651584,0.9633986928104575,0.9621765866109758
10,1.541017770767212,0.1690382957458496,0.7209302325581395,0.7224736048265461,0.9598793363499246,0.9588119271377189
10,1.5413522720336914,0.17003703117370605,0.813953488372093,0.8009049773755658,0.973001508295626,0.9707042580345749
11,1.588007926940918,0.17503738403320312,0.5581395348837209,0.5671191553544495,0.8803921568627451,0.8790462930734423
11,1.585606575012207,0.1690380573272705,0.9069767441860465,0.9095022624434389,0.9841126194067371,0.983988861816916
11,1.6062824726104736,0.17116212844848633,0.7441860465116279,0.7239819004524888,0.9439919557566617,0.9386239702981785
11,1.5828831195831299,0.611137866973877,0.8372093023255814,0.8265460030165913,0.960432378079437,0.9568975519201764
11,1.6324858665466309,0.18004131317138672,0.7209302325581395,0.7285067873303168,0.9007038712921065,0.8976099315465831
11,1.5721161365509033,0.17503857612609863,0.7906976744186046,0.8054298642533938,0.9589240824534943,0.9586378930270333
11,1.6062018871307373,0.17004013061523438,0.7441860465116279,0.7239819004524888,0.9323780794369029,0.9266156166608654
11,1.580357313156128,0.16803812980651855,0.6976744186046512,0.7209653092006033,0.9152840623428858,0.9173337974242951
11,1.59818434715271,0.17103910446166992,0.813953488372093,0.8190045248868779,0.9594268476621418,0.960958347836176
11,1.585587739944458,0.17003822326660156,0.8372093023255814,0.8386123680241327,0.9606837606837607,0.9615964729086901
11,1.5913615226745605,0.17203927040100098,0.7906976744186046,0.7812971342383106,0.9278029160382101,0.9223807866341801
11,1.5767853260040283,0.17103838920593262,0.7441860465116279,0.7420814479638009,0.8951734539969834,0.8940132265924121
11,1.5962913036346436,0.17403888702392578,0.8372093023255814,0.8265460030165913,0.9568124685771745,0.9539969834087482
11,1.6014313697814941,0.1690378189086914,0.7674418604651163,0.755656108597285,0.8974358974358975,0.8955795335885833
11,1.5893621444702148,0.17103838920593262,0.7674418604651163,0.7616892911010558,0.9372046254399197,0.9365935723401787
11,1.6017520427703857,0.1690380573272705,0.7209302325581395,0.7224736048265461,0.9518350930115637,0.94906601693932
11,1.6079869270324707,0.1780407428741455,0.7441860465116279,0.7541478129713424,0.9426847662141781,0.942800788954635
11,1.5963637828826904,0.16903948783874512,0.813953488372093,0.8190045248868779,0.9556058320764204,0.9558533472560621
11,1.6205635070800781,0.18204164505004883,0.6046511627906976,0.6003016591251886,0.9349924585218702,0.9327648219050934
11,1.5917112827301025,0.17103815078735352,0.7906976744186046,0.7752639517345399,0.9688285570638513,0.9678617008933751
12,1.6443088054656982,0.17403912544250488,0.5813953488372093,0.5867269984917044,0.87938662644545,0.8766098155238428
12,1.6372509002685547,0.18604373931884766,0.8604651162790697,0.8582202111613876,0.9794871794871796,0.979463974939088
12,2.081934928894043,0.17203903198242188,0.8837209302325582,0.8838612368024134,0.9593765711412771,0.957767722473605
12,1.6583380699157715,0.17103910446166992,0.9069767441860465,0.9034690799396682,0.9608848667672197,0.958811927137719
12,1.6348850727081299,0.17118597030639648,0.6744186046511628,0.6591251885369532,0.905982905982906,0.9010326023900684
12,1.6285245418548584,0.17203927040100098,0.813953488372093,0.8190045248868779,0.9791352438411263,0.9785938043856596
12,1.6482136249542236,0.16803765296936035,0.8372093023255814,0.8265460030165913,0.9629462041226748,0.9621185752407472
12,1.6285223960876465,0.1740403175354004,0.6976744186046512,0.6726998491704373,0.8869281045751635,0.8865877712031557
12,1.6438188552856445,0.18004298210144043,0.8372093023255814,0.8446455505279035,0.9637003519356461,0.9658893143056039
12,1.6323728561401367,0.17303776741027832,0.8604651162790697,0.8582202111613876,0.9294117647058823,0.9303863557257221
12,1.6533756256103516,0.17003846168518066,0.813953488372093,0.8009049773755658,0.9346405228758169,0.9277178326952082
12,1.6525933742523193,0.17003846168518066,0.7441860465116279,0.7420814479638009,0.8856711915535445,0.8850214642069846
12,1.6598751544952393,0.1690382957458496,0.8604651162790697,0.8521870286576169,0.9720965309200603,0.9710523262559461
12,1.6333708763122559,0.1740419864654541,0.7209302325581395,0.7104072398190046,0.9043740573152338,0.9039331709014967
12,1.646691083908081,0.17003798484802246,0.7441860465116279,0.7360482654600301,0.937958773252891,0.9371156746722358
12,1.6548025608062744,0.16803812980651855,0.7906976744186046,0.7752639517345399,0.931975867269985,0.9263835711799513
12,1.6399176120758057,0.1690380573272705,0.7674418604651163,0.7858220211161387,0.9182503770739064,0.918552036199095
12,1.6407971382141113,0.17304015159606934,0.8372093023255814,0.8446455505279035,0.9691804927099046,0.9679197122636037
12,1.653181552886963,0.17003750801086426,0.7441860465116279,0.7541478129713424,0.9443941679235798,0.9436129481378349
12,1.6456854343414307,0.17203855514526367,0.8604651162790697,0.8582202111613876,0.9826043237807944,0.982016475229145
13,2.1707723140716553,0.17704153060913086,0.7441860465116279,0.7601809954751131,0.9113624937154349,0.9103724329968674
13,1.6823813915252686,0.17403936386108398,0.9302325581395349,0.9291101055806937,0.9768225238813475,0.9767374405383454
13,1.6915419101715088,0.171220064163208,0.8604651162790697,0.8521870286576169,0.9613876319758671,0.960668290985033
13,1.6777012348175049,0.17004013061523438,0.8604651162790697,0.8582202111613876,0.9683257918552037,0.9680937463742895
13,1.6833839416503906,0.17004084587097168,0.7209302325581395,0.7285067873303168,0.9053293112116642,0.9035270913098968
13,1.6763815879821777,0.17203736305236816,0.8604651162790697,0.8582202111613877,0.9613876319758673,0.9622926093514329
13,1.7035489082336426,0.19504547119140625,0.7906976744186046,0.7752639517345399,0.9579185520361991,0.9543450516301196
13,1.690432071685791,0.17304015159606934,0.7209302325581395,0.722473604826546,0.9040723981900453,0.9047453300846966
13,1.7064337730407715,0.17103886604309082,0.8372093023255814,0.832579185520362,0.9566616390145802,0.9598561318018332
13,1.687554121017456,0.16803884506225586,0.8604651162790697,0.8642533936651584,0.952991452991453,0.9550411880728623
13,1.684335470199585,0.17704153060913086,0.7441860465116279,0.7360482654600302,0.9227752639517345,0.9164636268708667
